2,3,0.0235969425
2,5,0.03778979
2,7,0.03151819
2,9,0.008866898
2,10,0.0194012335
2,11,0.02480546
2,12,0.029032945
2,13,0.04809487
2,14,0.033176645
2,15,0.0060016135
2,19,0.010646248
2,20,0.0061178855
2,21,0.05895471
2,23,0.031785365
2,25,0.0159554685
2,26,0.01865318
2,27,0.01550947
2,28,0.028185848
2,29,0.0149127415
2,30,0.026903752
2,32,0.0054494655
2,33,0.057734435
2,34,0.037219005
2,35,0.005232137
2,36,0.0252121335
2,37,0.0319917
2,38,0.049902895
2,39,0.03352467
2,40,0.029534415
2,43,0.02261334
2,44,0.028621995
2,46,0.028354235
2,47,0.03643942
2,49,0.0052536655
2,51,0.040731005
2,52,0.009221454
2,53,0.0280942375
2,54,0.0646117
2,57,0.0496232
2,58,0.034413703
2,60,0.0061365375
2,62,0.01762541
2,66,0.018083729
2,67,0.007464379
2,69,0.099747805
2,70,0.04726197
2,71,0.01762949
2,73,0.0039937575
2,76,0.03590046
2,77,0.055161095
2,80,0.011551166
2,81,0.02657915
2,82,0.03858183
2,83,0.0185706615
2,84,0.05221194
2,87,0.044566425
2,88,0.223876985
2,89,0.06962665
2,90,0.0175843815
2,92,0.00320675665
2,93,0.04729908
2,94,0.017872667
2,95,0.03979951
2,96,0.037424445
2,97,0.0051265425
2,98,0.010048493
2,100,0.038001742
2,101,0.03260587
2,102,0.007702645
2,103,0.014797732
2,104,0.1390451
2,105,0.026134083
2,106,0.0166648815
2,107,0.05954641
2,108,0.0053452265
2,109,0.033148255
2,110,0.0248322
2,112,0.0186059775
2,113,0.0382442625
2,115,0.031411985
2,116,0.00631881225
2,117,0.082497985
2,118,0.023344796
2,119,0.105996065
2,120,0.04508499
2,121,0.014903874
2,122,0.007258377
2,125,0.005574284
2,126,0.0154491775
2,127,0.025021475
2,128,0.028958645
2,129,0.0241005775
2,130,0.0142060265
2,131,0.069645425
2,132,0.007179763
2,133,0.021018293
2,135,0.08615218
2,136,0.0134734565
2,137,0.04196495
2,138,0.006913642
2,139,0.0197781285
2,140,0.024915397
2,143,0.09599335
2,144,0.049682485
2,145,0.023006441
2,147,0.003964568
2,148,0.0162570735
2,149,0.0275613665
2,150,0.0106970335
3,5,0.0101183485
3,7,0.070030055
3,8,0.019557826
3,9,0.04068894
3,10,0.016704101
3,11,0.0150274465
3,12,0.03114967
3,13,0.0403338225
3,14,0.04822796
3,15,0.06637787
3,16,0.0071992715
3,17,0.009587283
3,18,0.007948605
3,19,0.020530414
3,20,0.013264099
3,21,0.015021771
3,22,0.015959415
3,23,0.021011729
3,24,0.03814395
3,25,0.0197516625
3,26,0.04359774
3,27,0.08260937
3,28,0.025891475
3,29,0.03932067
3,30,0.03956524
3,32,0.050339325
3,33,0.0185881035
3,34,0.015511778
3,35,0.05246432
3,36,0.0247298925
3,37,0.017783342
3,38,0.01872275
3,39,0.03290478
3,40,0.029954065
3,41,0.0291462465
3,42,0.0073168175
3,43,0.015331385
3,44,0.0106583145
3,45,0.0198241285
3,46,0.039533625
3,47,0.05937217
3,48,0.05966302
3,49,0.0260452965
3,50,0.0188020335
3,51,0.0448550025
3,52,0.006469434
3,53,0.0268337985
3,54,0.082916135
3,55,0.066402265
3,56,0.0581017
3,57,0.072799565
3,58,0.0295536665
3,59,0.005931603
3,60,0.011450503
3,61,0.05062805
3,62,0.053283967
3,63,0.0274744835
3,64,0.0055032185
3,65,0.007252522
3,66,0.077498095
3,67,0.048685735
3,68,0.030644765
3,69,0.060767195
3,70,0.060074933
3,71,0.0175078175
3,72,0.018127553
3,73,0.020397842
3,74,0.004603306
3,75,0.0184902475
3,76,0.0140701125
3,77,0.04286545
3,79,0.0097940685
3,80,0.0204591975
3,81,0.04950069
3,82,0.0201933665
3,83,0.015914291
3,84,0.012130088
3,85,0.005138061
3,87,0.008787509
3,88,0.030479185
3,89,0.034248162
3,90,0.0114103815
3,91,0.0171905215
3,92,0.0275481565
3,93,0.068657845
3,94,0.045270705
3,95,0.0100145415
3,96,0.0160248315
3,97,0.0252413
3,98,0.040383965
3,99,0.036760635
3,100,0.01993732
3,101,0.018331032
3,102,0.028262766
3,103,0.04564923
3,104,0.032571995
3,105,0.047527655
3,106,0.04564873
3,107,0.056016945
3,108,0.00575750925
3,109,0.0458000675
3,110,0.048141635
3,111,0.04952044
3,112,0.055952155
3,113,0.055934295
3,114,0.072421655
3,115,0.0290020035
3,116,0.084912315
3,117,0.070163635
3,118,0.05717348
3,119,0.0472549575
3,120,0.09252786
3,121,0.096856445
3,122,0.00362151115
3,123,0.020541802
3,125,0.0075301545
3,126,0.038981365
3,127,0.02628966
3,128,0.0620935375
3,129,0.0744834
3,130,0.03096813
3,131,0.047814127
3,132,0.055639475
3,133,0.0364698025
3,134,0.07139399
3,135,0.074707525
3,136,0.018932527
3,137,0.053809405
3,138,0.049654045
3,139,0.0434574225
3,140,0.033483485
3,141,0.0156956725
3,143,0.03067996
3,144,0.05493485
3,145,0.039549945
3,147,0.033370285
3,148,0.0426736325
3,149,0.0566847175
3,150,0.0339081025
4,5,0.049204355
4,6,0.040104695
4,9,0.0225225615
4,10,0.011396304
4,12,0.021302808
4,13,0.014904633
4,16,0.022811178
4,17,0.029704027
4,20,0.0149361995
4,21,0.025642915
4,22,0.02409285
4,24,0.0271899065
4,26,0.020818254
4,31,0.052107675
4,36,0.032396795
4,45,0.04190512
4,47,0.0132266135
4,52,0.027509667
4,53,0.0203516425
4,54,0.0106728635
4,56,0.0116283625
4,57,0.0104790535
4,63,0.010066435
4,69,0.019689835
4,70,0.0090670565
4,74,0.0153156195
4,75,0.0198750385
4,76,0.0201144685
4,79,0.063222385
4,80,0.018481804
4,83,0.045458123
4,85,0.0171769465
4,86,0.01941945
4,88,0.0119285415
4,91,0.02348535
